gwno,year,month,sb_events,sb_deaths,ns_events,ns_deaths,os_events,os_deaths,provisional
41,2023,7,0,0,0,0,4,8,0
41,2023,8,0,0,0,0,10,80,0
41,2023,10,0,0,0,0,1,4,0
41,2023,11,0,0,1,3,4,12,0
41,2023,12,0,0,0,0,5,17,0
41,2024,1,0,0,2,34,6,44,0
41,2024,2,1,6,2,129,3,77,0
41,2024,3,10,45,0,0,9,37,0
41,2024,4,10,17,0,0,7,102,0
41,2024,5,5,6,0,0,16,28,0
41,2024,6,1,3,0,0,1,26,0
41,2024,7,2,8,0,0,1,1,0
41,2024,8,3,12,0,0,2,15,0
41,2024,9,2,0,0,0,0,0,0
41,2024,10,5,60,0,0,8,208,0
41,2024,11,6,41,0,0,7,98,0
41,2024,12,7,19,0,0,7,317,0
41,2025,1,8,452,0,0,14,219,0
41,2025,2,9,150,0,0,12,133,0
41,2025,3,8,105,0,0,8,71,0
41,2025,4,9,194,0,0,9,253,0
41,2025,5,5,78,0,0,10,102,0
41,2025,6,6,12,0,0,2,5,0
41,2025,7,7,24,0,0,15,167,0
41,2025,8,4,22,0,0,2,8,0
41,2025,9,6,53,0,0,8,60,0
41,2025,10,11,28,0,0,12,151,0
41,2025,11,6,83,0,0,7,43,0
41,2025,12,3,10,0,0,7,25,0
41,2026,1,7,28,0,0,4,8,1
41,2026,2,7,36,0,0,4,4,1
41,2026,3,4,21,1,1,4,61,1
41,2026,4,4,20,1,2,3,8,1
41,2026,5,7,29,5,91,5,11,1
42,2026,1,0,0,1,1,0,0,1
42,2026,2,0,0,3,3,1,1,1
42,2026,3,0,0,3,3,0,0,1
42,2026,5,0,0,1,1,0,0,1
51,1989,1,0,0,1,1,0,0,0
51,1994,9,0,0,1,5,0,0,0
51,2001,4,0,0,1,3,0,0,0
51,2001,5,0,0,3,70,0,0,0
51,2001,6,0,0,1,1,0,0,0
51,2001,7,0,0,2,6,0,0,0
51,2001,9,0,0,5,21,0,0,0
51,2001,10,0,0,4,8,0,0,0
51,2001,12,0,0,4,7,0,0,0
51,2002,1,0,0,1,7,0,0,0
51,2002,7,0,0,1,3,0,0,0
51,2002,8,0,0,1,3,0,0,0
51,2002,10,0,0,2,4,0,0,0
51,2002,11,0,0,2,5,0,0,0
51,2024,1,0,0,1,44,0,0,0
51,2024,3,0,0,3,5,0,0,0
51,2024,5,0,0,1,2,0,0,0
51,2026,1,0,0,1,3,0,0,1
51,2026,5,0,0,0,0,1,1,1
52,1990,7,3,39,0,0,0,0,0
52,2026,1,0,0,0,0,1,1,1
70,1989,1,0,0,0,0,1,2,0
70,1989,12,0,0,0,0,1,1,0
70,1990,1,0,0,0,0,1,0,0
70,1990,5,0,0,0,0,1,1,0
70,1990,11,0,0,0,0,1,3,0
70,1992,9,0,0,1,9,1,1,0
70,1992,11,0,0,1,6,0,0,0
70,1993,2,0,0,2,27,0,0,0
70,1993,5,0,0,1,7,0,0,0
70,1994,1,10,145,0,0,1,3,0
70,1994,6,0,0,1,5,0,0,0
70,1995,1,0,0,1,1,1,0,0
70,1995,2,2,4,0,0,0,0,0
70,1995,6,0,0,0,0,1,17,0
70,1996,3,2,6,0,0,0,0,0
70,1996,6,1,6,0,0,0,0,0
70,1996,7,1,1,0,0,0,0,0
70,1996,8,6,23,0,0,0,0,0
70,1996,9,3,1,0,0,0,0,0
70,1996,10,2,6,0,0,0,0,0
70,1997,1,1,1,0,0,0,0,0
70,1997,2,2,5,0,0,0,0,0
70,1997,5,1,4,0,0,0,0,0
70,1997,9,0,0,0,0,1,3,0
70,1997,12,0,0,0,0,1,45,0
70,1998,1,0,0,0,0,1,1,0
70,1998,2,1,1,0,0,0,0,0
70,1998,4,1,1,0,0,0,0,0
70,1998,7,1,1,0,0,0,0,0
70,1998,11,1,3,0,0,0,0,0
70,2002,1,0,0,0,0,1,0,0
70,2002,5,0,0,1,26,0,0,0
70,2002,8,0,0,1,1,0,0,0
70,2003,12,0,0,0,0,1,3,0
70,2004,1,0,0,10,148,0,0,0
70,2004,3,0,0,1,7,0,0,0
70,2004,5,0,0,2,9,1,1,0
70,2004,8,0,0,6,22,0,0,0
70,2004,9,0,0,4,11,0,0,0
70,2004,10,0,0,2,9,0,0,0
70,2004,11,0,0,3,11,0,0,0
70,2004,12,0,0,2,2,0,0,0
70,2005,1,0,0,8,180,0,0,0
70,2005,2,0,0,1,17,0,0,0
70,2005,4,0,0,1,1,0,0,0
70,2005,5,0,0,1,4,0,0,0
70,2005,12,0,0,1,2,0,0,0
70,2006,1,0,0,19,617,0,0,0
70,2006,2,0,0,1,1,0,0,0
70,2006,3,0,0,2,4,0,0,0
70,2006,4,0,0,4,12,0,0,0
70,2006,5,0,0,1,4,1,1,0
70,2006,6,0,0,5,10,0,0,0
70,2006,7,0,0,4,9,0,0,0
70,2006,8,0,0,1,1,0,0,0
70,2006,9,0,0,2,11,0,0,0
70,2007,1,0,0,67,359,0,0,0
70,2007,2,0,0,38,31,0,0,0
70,2007,3,0,0,113,125,0,0,0
70,2007,4,0,0,86,129,1,1,0
70,2007,5,0,0,107,121,0,0,0
70,2007,6,0,0,121,150,1,5,0
70,2007,7,0,0,102,114,0,0,0
70,2007,8,0,0,163,205,0,0,0
70,2007,9,0,0,146,186,1,1,0
70,2007,10,0,0,158,178,0,0,0
70,2007,11,0,0,159,168,0,0,0
70,2007,12,0,0,147,205,0,0,0
70,2008,1,0,0,60,2841,0,0,0
70,2008,2,0,0,69,99,0,0,0
70,2008,3,0,0,72,117,0,0,0
70,2008,4,0,0,57,113,0,0,0
70,2008,5,0,0,52,111,0,0,0
70,2008,6,0,0,10,34,0,0,0
70,2008,7,0,0,8,51,1,6,0
70,2008,8,0,0,8,50,0,0,0
70,2008,9,0,0,6,58,1,8,0
70,2008,10,0,0,19,113,0,0,0
70,2008,11,0,0,18,113,0,0,0
70,2008,12,0,0,12,79,0,0,0
70,2009,1,0,0,24,3730,1,3,0
70,2009,2,0,0,70,458,2,1,0
70,2009,3,0,0,77,205,0,0,0
70,2009,4,0,0,52,117,1,1,0
70,2009,5,0,0,57,140,0,0,0
70,2009,6,0,0,67,172,1,0,0
70,2009,7,0,0,73,128,1,2,0
70,2009,8,0,0,26,102,1,0,0
70,2009,9,0,0,38,138,0,0,0
70,2009,10,0,0,33,120,2,1,0
70,2009,11,0,0,30,77,0,0,0
70,2009,12,0,0,60,247,0,0,0
70,2010,1,0,0,281,1329,1,2,0
70,2010,2,0,0,193,307,1,1,0
70,2010,3,0,0,245,410,0,0,0
70,2010,4,0,0,274,464,2,3,0
70,2010,5,0,0,307,501,1,4,0
70,2010,6,0,0,322,561,1,1,0
70,2010,7,0,0,279,534,1,1,0
70,2010,8,0,0,278,477,3,81,0
70,2010,9,0,0,238,373,1,2,0
70,2010,10,0,0,339,529,0,0,0
70,2010,11,0,0,198,336,3,3,0
70,2010,12,0,0,255,378,0,0,0
70,2011,1,0,0,54,3174,1,183,0
70,2011,2,0,0,50,197,0,0,0
70,2011,3,0,0,37,115,3,133,0
70,2011,4,0,0,38,133,0,0,0
70,2011,5,0,0,30,121,0,0,0
70,2011,6,0,0,35,168,0,0,0
70,2011,7,0,0,30,309,0,0,0
70,2011,8,0,0,24,64,1,52,0
70,2011,9,0,0,8,45,3,7,0
70,2011,10,0,0,21,94,0,0,0
70,2011,11,0,0,22,72,2,2,0
70,2011,12,0,0,13,52,1,0,0
70,2012,1,0,0,44,4978,3,3,0
70,2012,2,0,0,20,130,1,9,0
70,2012,3,0,0,39,109,2,6,0
70,2012,4,0,0,32,60,6,19,0
70,2012,5,0,0,26,71,1,4,0
70,2012,6,0,0,12,166,2,2,0
70,2012,7,0,0,9,33,1,4,0
70,2012,8,0,0,20,74,0,0,0
70,2012,9,0,0,20,84,1,6,0
70,2012,10,0,0,1,2,1,1,0
70,2012,11,0,0,9,132,1,0,0
70,2012,12,0,0,14,63,1,4,0
70,2013,1,0,0,26,3966,2,18,0
70,2013,2,0,0,20,49,2,2,0
70,2013,3,0,0,20,82,0,0,0
70,2013,4,0,0,21,68,3,4,0
70,2013,5,0,0,12,32,0,0,0
70,2013,6,0,0,19,38,0,0,0
70,2013,7,0,0,18,53,0,0,0
70,2013,8,0,0,22,91,0,0,0
70,2013,9,0,0,19,40,0,0,0
70,2013,10,0,0,4,16,0,0,0
70,2013,11,0,0,3,16,0,0,0
70,2013,12,0,0,2,5,0,0,0
70,2014,1,0,0,40,2954,3,5,0
70,2014,2,0,0,18,28,1,1,0
70,2014,3,0,0,12,28,0,0,0
70,2014,4,0,0,18,78,0,0,0
70,2014,5,0,0,18,46,0,0,0
70,2014,6,0,0,7,23,1,15,0
70,2014,7,0,0,3,13,1,1,0
70,2014,8,0,0,9,19,1,1,0
70,2014,9,0,0,12,46,1,8,0
70,2014,10,0,0,7,17,3,5,0
70,2014,11,0,0,6,34,0,0,0
70,2014,12,0,0,21,33,1,2,0
70,2015,1,0,0,42,3901,2,9,0
70,2015,2,0,0,14,38,1,0,0
70,2015,3,0,0,15,38,0,0,0
70,2015,4,0,0,24,47,0,0,0
70,2015,5,0,0,37,113,3,2,0
70,2015,6,0,0,19,48,0,0,0
70,2015,7,0,0,26,93,0,0,0
70,2015,8,0,0,29,79,0,0,0
70,2015,9,0,0,5,16,1,5,0
70,2015,10,0,0,8,18,0,0,0
70,2015,11,0,0,19,104,0,0,0
70,2015,12,0,0,13,16,0,0,0
70,2016,1,0,0,54,3612,0,0,0
70,2016,2,0,0,10,114,2,2,0
70,2016,3,0,0,3,14,0,0,0
70,2016,4,0,0,8,18,0,0,0
70,2016,5,0,0,8,23,0,0,0
70,2016,6,0,0,14,218,0,0,0
70,2016,7,0,0,21,54,0,0,0
70,2016,8,0,0,14,90,0,0,0
70,2016,9,0,0,14,39,0,0,0
70,2016,10,0,0,12,44,0,0,0
70,2016,11,0,0,13,36,0,0,0
70,2016,12,0,0,14,42,0,0,0
70,2017,1,0,0,72,8846,0,0,0
70,2017,2,0,0,33,56,0,0,0
70,2017,3,0,0,21,77,1,1,0
70,2017,4,0,0,11,53,0,0,0
70,2017,5,0,0,22,176,1,1,0
70,2017,6,0,0,16,43,0,0,0
70,2017,7,0,0,21,99,2,2,0
70,2017,8,0,0,20,40,0,0,0
70,2017,9,0,0,49,89,1,3,0
70,2017,10,0,0,33,67,0,0,0
70,2017,11,0,0,23,122,0,0,0
70,2017,12,0,0,20,45,2,2,0
70,2018,1,0,0,87,9952,3,12,0
70,2018,2,0,0,44,103,2,4,0
70,2018,3,0,0,25,75,2,1,0
70,2018,4,0,0,24,47,0,0,0
70,2018,5,0,0,29,48,0,0,0
70,2018,6,0,0,26,60,2,1,0
70,2018,7,0,0,78,110,0,0,0
70,2018,8,0,0,72,176,0,0,0
70,2018,9,0,0,65,157,0,0,0
70,2018,10,0,0,66,121,2,2,0
70,2018,11,0,0,111,199,1,2,0
70,2018,12,0,0,74,176,1,1,0
70,2019,1,0,0,76,989,0,0,0
70,2019,2,0,0,71,742,2,2,0
70,2019,3,0,0,82,752,1,1,0
70,2019,4,0,0,88,822,0,0,0
70,2019,5,0,0,132,629,1,0,0
70,2019,6,0,0,104,1082,1,1,0
70,2019,7,0,0,58,865,1,1,0
70,2019,8,0,0,73,981,0,0,0
70,2019,9,0,0,89,905,0,0,0
70,2019,10,0,0,87,1012,2,2,0
70,2019,11,0,0,95,862,0,0,0
70,2019,12,0,0,62,840,0,0,0
70,2020,1,0,0,150,3864,1,1,0
70,2020,2,0,0,149,951,1,1,0
70,2020,3,0,0,157,952,0,0,0
70,2020,4,0,0,166,667,2,2,0
70,2020,5,0,0,116,1064,0,0,0
70,2020,6,0,0,148,1182,1,1,0
70,2020,7,0,0,155,1036,2,3,0
70,2020,8,0,0,168,972,0,0,0
70,2020,9,0,0,133,982,1,1,0
70,2020,10,0,0,288,1057,0,0,0
70,2020,11,0,0,202,371,2,2,0
70,2020,12,0,0,192,325,0,0,0
70,2021,1,0,0,228,1624,2,21,0
70,2021,2,0,0,205,1062,2,6,0
70,2021,3,0,0,291,1212,4,5,0
70,2021,4,0,0,326,1571,1,2,0
70,2021,5,0,0,388,1260,2,5,0
70,2021,6,0,0,297,1129,6,8,0
70,2021,7,0,0,329,1502,1,2,0
70,2021,8,0,0,294,1135,1,1,0
70,2021,9,0,0,314,1142,0,0,0
70,2021,10,0,0,332,1381,2,3,0
70,2021,11,0,0,379,1042,1,1,0
70,2021,12,0,0,342,1007,1,2,0
70,2022,1,0,0,260,9533,5,6,0
70,2022,2,0,0,188,315,2,5,0
70,2022,3,0,0,198,306,11,17,0
70,2022,4,0,0,204,316,3,3,0
70,2022,5,0,0,176,241,4,5,0
70,2022,6,0,0,129,175,4,13,0
70,2022,7,0,0,64,171,2,2,0
70,2022,8,0,0,185,262,9,17,0
70,2022,9,0,0,181,290,3,4,0
70,2022,10,0,0,136,259,3,3,0
70,2022,11,0,0,214,318,5,10,0
70,2022,12,0,0,192,282,1,1,0
70,2023,1,0,0,221,7382,0,0,0
70,2023,2,0,0,191,261,3,11,0
70,2023,3,0,0,251,339,2,4,0
70,2023,4,0,0,237,401,2,3,0
70,2023,5,0,0,248,337,4,16,0
70,2023,6,0,0,259,329,2,3,0
70,2023,7,0,0,273,363,0,0,0
70,2023,8,0,0,224,329,2,2,0
70,2023,9,0,0,199,263,4,5,0
70,2023,10,0,0,208,272,3,4,0
70,2023,11,0,0,206,276,0,0,0
70,2023,12,0,0,209,299,0,0,0
70,2024,1,0,0,211,6143,3,4,0
70,2024,2,0,0,209,439,12,18,0
70,2024,3,0,0,205,244,4,2,0
70,2024,4,0,0,247,642,5,7,0
70,2024,5,0,0,196,260,8,29,0
70,2024,6,0,0,214,289,4,3,0
70,2024,7,0,0,231,555,6,14,0
70,2024,8,0,0,243,331,2,3,0
70,2024,9,0,0,271,945,6,8,0
70,2024,10,0,0,250,547,6,10,0
70,2024,11,0,0,179,298,4,13,0
70,2024,12,0,0,164,225,7,7,0
70,2025,1,0,0,316,2707,3,5,0
70,2025,2,0,0,281,1291,4,6,0
70,2025,3,0,0,190,247,6,11,0
70,2025,4,0,0,196,235,3,9,0
70,2025,5,0,0,226,265,4,5,0
70,2025,6,0,0,263,748,0,0,0
70,2025,7,0,0,301,370,3,2,0
70,2025,8,0,0,274,507,10,22,0
70,2025,9,0,0,310,326,5,5,0
70,2025,10,0,0,230,675,6,6,0
70,2025,11,0,0,196,306,3,4,0
70,2025,12,0,0,155,150,3,2,0
70,2026,1,12,17,210,241,11,14,1
70,2026,2,0,0,148,146,10,10,1
70,2026,3,1,1,206,255,6,8,1
70,2026,4,0,0,218,267,14,16,1
70,2026,5,1,1,197,223,13,16,1
80,2026,1,1,1,1,1,0,0,1
80,2026,2,0,0,3,5,0,0,1
80,2026,3,0,0,4,6,0,0,1
80,2026,4,0,0,2,2,0,0,1
90,1989,1,14,41,0,0,4,368,0
90,1989,2,1,3,0,0,5,10,0
90,1989,3,3,1,0,0,1,5,0
90,1989,4,7,7,0,0,4,5,0
90,1989,5,2,2,0,0,2,3,0
90,1989,6,2,3,0,0,2,5,0
90,1989,7,4,4,0,0,2,4,0
90,1989,8,4,8,0,0,1,1,0
90,1989,9,4,4,0,0,2,3,0
90,1989,10,2,2,0,0,2,2,0
90,1989,11,3,3,0,0,1,0,0
90,1989,12,3,4,0,0,3,3,0
90,1990,1,15,14,0,0,8,531,0
90,1990,2,4,4,0,0,3,4,0
90,1990,3,5,10,0,0,4,5,0
90,1990,4,6,6,0,0,1,1,0
90,1990,5,6,23,0,0,5,6,0
90,1990,6,4,6,0,0,6,7,0
90,1990,7,4,5,0,0,3,4,0
90,1990,8,5,5,0,0,2,3,0
90,1990,9,2,3,0,0,2,2,0
90,1990,10,2,2,0,0,9,10,0
90,1990,11,3,4,0,0,4,4,0
90,1990,12,1,1,0,0,6,21,0
90,1991,1,17,17,0,0,7,318,0
90,1991,2,3,13,0,0,2,3,0
90,1991,3,2,2,0,0,1,1,0
90,1991,4,4,4,0,0,7,6,0
90,1991,5,3,4,0,0,4,6,0
90,1991,6,3,3,0,0,2,5,0
90,1991,7,2,3,0,0,0,0,0
90,1991,8,5,8,0,0,1,11,0
90,1991,9,4,4,0,0,0,0,0
90,1991,10,2,4,0,0,1,1,0
90,1991,11,0,0,0,0,2,2,0
90,1991,12,1,10,0,0,1,1,0
90,1992,1,14,15,0,0,6,287,0
90,1992,2,4,13,0,0,3,11,0
90,1992,3,3,4,0,0,0,0,0
90,1992,4,2,2,0,0,2,3,0
90,1992,5,4,11,0,0,1,11,0
90,1992,6,1,3,0,0,0,0,0
90,1992,7,1,1,0,0,2,6,0
90,1992,8,3,3,0,0,1,1,0
90,1992,9,6,9,0,0,1,1,0
90,1992,10,1,1,0,0,1,1,0
90,1992,11,1,1,0,0,2,3,0
90,1992,12,3,4,0,0,2,2,0
90,1993,1,9,9,0,0,3,134,0
90,1993,2,5,7,0,0,0,0,0
90,1993,3,3,3,0,0,0,0,0
90,1993,4,2,6,0,0,2,2,0
90,1993,5,2,7,0,0,1,10,0
90,1993,6,3,3,0,0,2,3,0
90,1993,7,1,0,0,0,1,2,0
90,1993,8,2,4,0,0,2,2,0
90,1993,9,2,2,0,0,2,3,0
90,1993,10,4,15,0,0,0,0,0
90,1993,11,2,1,0,0,0,0,0
90,1993,12,1,1,0,0,2,4,0
90,1994,1,3,6,0,0,2,227,0
90,1994,3,2,6,0,0,0,0,0
90,1994,4,1,1,0,0,3,5,0
90,1994,5,1,1,0,0,1,1,0
90,1994,6,0,0,0,0,3,3,0
90,1994,7,0,0,0,0,1,2,0
90,1994,8,1,3,0,0,2,2,0
90,1994,9,6,11,0,0,4,6,0
90,1994,10,2,7,0,0,3,3,0
90,1994,11,2,2,0,0,1,1,0
90,1995,1,5,5,0,0,3,76,0
90,1995,2,1,1,0,0,0,0,0
90,1995,3,1,1,0,0,1,3,0
90,1995,4,1,1,0,0,0,0,0
90,1995,6,1,1,0,0,4,4,0
90,1995,7,1,1,0,0,1,1,0
90,1995,8,3,9,0,0,0,0,0
90,1995,10,3,7,0,0,1,11,0
90,1995,12,1,1,0,0,0,0,0
90,1996,1,3,11,0,0,3,3,0
90,1996,3,0,0,0,0,1,1,0
90,1996,9,0,0,0,0,2,3,0
90,1996,10,1,1,0,0,0,0,0
90,1996,11,1,1,0,0,0,0,0
90,1997,3,0,0,0,0,1,2,0
90,1998,4,0,0,0,0,1,1,0
90,2000,7,0,0,0,0,1,0,0
90,2001,4,0,0,1,5,0,0,0
90,2002,2,0,0,0,0,1,2,0
90,2002,3,0,0,0,0,1,0,0
90,2003,11,0,0,0,0,1,20,0
90,2004,8,0,0,0,0,1,1,0
90,2004,11,0,0,0,0,1,0,0
90,2005,1,0,0,1,6,0,0,0
90,2005,3,0,0,0,0,1,2,0
90,2005,8,0,0,2,36,0,0,0
90,2005,9,0,0,1,14,0,0,0
90,2007,1,0,0,0,0,1,1,0
90,2007,9,0,0,0,0,1,5,0
90,2008,1,0,0,1,7,0,0,0
90,2008,3,0,0,1,11,0,0,0
90,2008,6,0,0,1,2,0,0,0
90,2008,11,0,0,2,21,0,0,0
90,2009,5,0,0,1,1,0,0,0
90,2010,8,0,0,0,0,1,7,0
90,2011,1,0,0,0,0,3,9,0
90,2011,5,0,0,0,0,1,27,0
90,2014,4,0,0,0,0,1,2,0
90,2015,3,0,0,1,4,0,0,0
90,2015,9,0,0,1,1,0,0,0
90,2015,11,0,0,2,19,0,0,0
90,2016,3,0,0,0,0,1,2,0
90,2016,8,0,0,1,5,0,0,0
90,2017,8,0,0,0,0,1,7,0
90,2018,5,0,0,0,0,2,4,0
90,2019,9,0,0,0,0,1,1,0
90,2021,1,0,0,0,0,1,1,0
90,2022,2,0,0,0,0,2,2,0
90,2022,3,0,0,0,0,2,3,0
90,2022,4,0,0,1,6,1,1,0
90,2022,6,0,0,0,0,1,1,0
90,2022,10,0,0,1,6,0,0,0
90,2023,8,0,0,1,6,1,5,0
90,2023,10,0,0,1,8,0,0,0
90,2023,11,0,0,0,0,1,4,0
90,2024,1,0,0,0,0,2,3,0
90,2024,2,0,0,0,0,2,2,0
90,2024,3,0,0,1,3,2,2,0
90,2024,4,0,0,0,0,4,5,0
90,2024,5,0,0,1,1,2,2,0
90,2024,6,0,0,0,0,3,5,0
90,2024,7,0,0,0,0,5,8,0
90,2024,8,0,0,2,2,3,5,0
90,2024,9,0,0,3,2,0,0,0
90,2024,10,0,0,0,0,1,0,0
90,2024,11,0,0,1,1,1,0,0
90,2024,12,0,0,1,1,0,0,0
90,2025,2,0,0,1,1,0,0,0
90,2025,5,0,0,1,2,1,1,0
90,2025,7,0,0,3,12,0,0,0
90,2025,8,0,0,0,0,3,4,0
90,2025,9,0,0,1,1,3,3,0
90,2025,10,0,0,0,0,1,3,0
90,2025,11,0,0,1,1,1,2,0
90,2025,12,0,0,5,7,1,1,0
90,2026,1,0,0,4,5,0,0,1
90,2026,3,0,0,0,0,2,3,1
90,2026,4,0,0,6,13,1,1,1
90,2026,5,0,0,1,1,0,0,1
91,1999,11,0,0,1,9,0,0,0
91,2000,7,0,0,1,6,0,0,0
91,2002,9,0,0,1,1,0,0,0
91,2003,3,0,0,1,2,0,0,0
91,2003,4,0,0,1,12,0,0,0
91,2003,7,0,0,1,1,0,0,0
91,2003,8,0,0,1,2,2,21,0
91,2003,10,0,0,0,0,1,1,0
91,2003,11,0,0,0,0,1,2,0
91,2004,1,0,0,1,1,0,0,0
91,2004,4,0,0,0,0,1,1,0
91,2004,7,0,0,1,1,0,0,0
91,2004,9,0,0,0,0,1,0,0
91,2004,12,0,0,0,0,1,28,0
91,2009,1,0,0,0,0,1,1,0
91,2010,4,0,0,2,18,0,0,0
91,2010,5,0,0,1,8,0,0,0
91,2010,9,0,0,2,18,0,0,0
91,2012,3,0,0,3,11,0,0,0
91,2012,5,0,0,0,0,1,1,0
91,2012,9,0,0,1,7,0,0,0
91,2013,8,0,0,1,3,0,0,0
91,2013,10,0,0,1,3,0,0,0
91,2014,5,0,0,1,5,0,0,0
91,2014,8,0,0,1,8,0,0,0
91,2014,9,0,0,1,8,0,0,0
91,2014,10,0,0,0,0,1,2,0
91,2015,1,0,0,1,10,0,0,0
91,2015,2,0,0,1,7,1,3,0
91,2015,3,0,0,1,8,1,1,0
91,2015,4,0,0,1,3,0,0,0
91,2015,5,0,0,1,7,0,0,0
91,2015,6,0,0,1,5,0,0,0
91,2015,7,0,0,1,4,0,0,0
91,2015,8,0,0,1,7,0,0,0
91,2015,9,0,0,1,8,0,0,0
91,2015,10,0,0,1,1,0,0,0
91,2015,11,0,0,1,2,1,7,0
91,2015,12,0,0,1,6,0,0,0
91,2016,4,0,0,0,0,2,3,0
91,2016,8,0,0,2,10,0,0,0
91,2017,1,0,0,0,0,1,1,0
91,2018,4,0,0,0,0,1,1,0
91,2018,7,0,0,0,0,1,1,0
91,2018,8,0,0,1,1,0,0,0
91,2018,11,0,0,0,0,1,1,0
91,2019,6,0,0,0,0,2,3,0
91,2019,7,0,0,0,0,2,2,0
91,2019,8,0,0,0,0,1,4,0
91,2019,11,0,0,0,0,1,3,0
91,2019,12,0,0,2,36,0,0,0
91,2020,6,0,0,1,1,0,0,0
91,2021,2,0,0,0,0,1,3,0
91,2021,6,0,0,1,5,0,0,0
91,2021,7,0,0,0,0,1,1,0
91,2021,9,0,0,0,0,1,1,0
91,2021,11,0,0,0,0,1,1,0
91,2022,3,0,0,0,0,1,1,0
91,2022,5,0,0,0,0,1,1,0
91,2022,7,0,0,0,0,1,4,0
91,2022,8,0,0,0,0,1,1,0
91,2022,10,0,0,1,1,0,0,0
91,2023,1,0,0,2,5,1,1,0
91,2023,2,0,0,2,5,0,0,0
91,2023,3,0,0,2,2,1,7,0
91,2023,4,0,0,3,2,0,0,0
91,2023,5,0,0,2,9,0,0,0
91,2023,6,0,0,3,60,1,13,0
91,2023,7,0,0,3,3,0,0,0
91,2023,8,0,0,1,2,0,0,0
91,2023,9,0,0,2,3,0,0,0
91,2023,10,0,0,2,4,4,3,0
91,2023,11,0,0,2,2,0,0,0
91,2023,12,0,0,2,5,0,0,0
91,2024,1,0,0,4,0,0,0,0
91,2024,2,0,0,4,2,0,0,0
91,2024,3,0,0,2,0,4,3,0
91,2024,4,0,0,1,3,2,5,0
91,2024,5,0,0,1,0,1,1,0
91,2024,6,0,0,1,1,2,5,0
91,2024,7,0,0,0,0,1,1,0
91,2024,8,0,0,0,0,3,6,0
91,2024,12,0,0,0,0,4,3,0
91,2025,3,0,0,1,4,0,0,0
91,2026,5,0,0,0,0,1,20,1
92,1989,1,6,2108,0,0,0,0,0
92,1989,2,4,16,0,0,0,0,0
92,1989,3,13,202,0,0,0,0,0
92,1989,4,3,19,0,0,0,0,0
92,1989,5,10,95,0,0,0,0,0
92,1989,6,6,36,0,0,0,0,0
92,1989,7,1,1,0,0,0,0,0
92,1989,9,5,53,0,0,0,0,0
92,1989,10,1,1,0,0,0,0,0
92,1989,11,7,2367,0,0,0,0,0
92,1989,12,2,26,0,0,0,0,0
92,1990,2,4,19,0,0,0,0,0
92,1990,3,1,1,0,0,0,0,0
92,1990,4,2,30,0,0,0,0,0
92,1990,5,5,22,0,0,0,0,0
92,1990,6,5,73,0,0,0,0,0
92,1990,7,3,6,0,0,0,0,0
92,1990,8,6,56,0,0,0,0,0
92,1990,9,5,57,0,0,0,0,0
92,1990,10,3,22,0,0,0,0,0
92,1990,11,8,504,0,0,0,0,0
92,1990,12,4,59,0,0,0,0,0
92,1991,1,1,0,0,0,0,0,0
92,1991,3,2,25,0,0,0,0,0
92,1991,4,2,7,0,0,0,0,0
92,1991,5,2,18,0,0,0,0,0
92,1991,8,1,6,0,0,0,0,0
92,1991,10,1,26,0,0,0,0,0
92,1991,11,1,6,0,0,0,0,0
92,1992,1,1,4,0,0,0,0,0
92,2004,3,0,0,1,1,0,0,0
92,2004,8,0,0,1,34,0,0,0
92,2009,9,0,0,0,0,1,1,0
92,2009,10,0,0,0,0,1,2,0
92,2009,12,0,0,0,0,1,3,0
92,2010,1,0,0,0,0,1,1,0
92,2010,6,0,0,2,2,2,20,0
92,2010,8,0,0,0,0,1,1,0
92,2010,11,0,0,1,2,0,0,0
92,2010,12,0,0,0,0,1,1,0
92,2014,1,0,0,0,0,2,8,0
92,2014,3,0,0,1,8,0,0,0
92,2014,10,0,0,1,2,0,0,0
92,2015,12,0,0,0,0,1,1,0
92,2016,3,0,0,1,11,0,0,0
92,2017,3,0,0,0,0,1,4,0
92,2017,8,0,0,0,0,2,2,0
92,2019,3,0,0,0,0,1,1,0
92,2019,5,0,0,0,0,1,1,0
92,2021,4,0,0,0,0,1,1,0
92,2021,9,0,0,0,0,1,2,0
92,2021,10,0,0,0,0,1,1,0
92,2021,11,0,0,2,2,1,8,0
92,2022,3,0,0,0,0,68,88,0
93,1989,1,4,205,0,0,0,0,0
93,1989,4,1,7,0,0,0,0,0
93,1989,5,1,115,0,0,0,0,0
93,1989,6,1,83,0,0,0,0,0
93,1989,7,1,4,0,0,0,0,0
93,1989,9,1,30,0,0,0,0,0
93,1989,10,6,33,0,0,0,0,0
93,1989,11,3,32,0,0,0,0,0
93,1989,12,3,17,0,0,0,0,0
93,1990,1,1,2,0,0,0,0,0
93,1990,3,2,26,0,0,0,0,0
93,1990,4,3,11,0,0,0,0,0
94,2023,2,0,0,2,4,0,0,0
94,2023,3,0,0,2,2,0,0,0
94,2023,8,0,0,1,2,0,0,0
94,2023,9,0,0,1,3,0,0,0
94,2023,10,0,0,1,1,0,0,0
94,2023,11,0,0,1,1,0,0,0
94,2024,1,0,0,7,7,0,0,0
94,2024,2,0,0,7,9,0,0,0
94,2024,3,0,0,4,5,0,0,0
94,2024,4,0,0,1,1,0,0,0
