gwno,year,gdp_pc,inflation,pop_0014,pop_1564,urban_pct,infant_mort,pop_growth,excluded_share,cinc
373,2001,1640.937,1.547,29.214,65.0,51.158,56.8,0.775,0.046,0.00144
373,2002,1782.473,2.771,28.069,65.881,51.214,52.7,0.746,0.046,0.00148
373,2003,1949.606,2.234,26.953,66.753,51.726,48.9,0.758,0.046,0.00143
373,2004,2111.453,6.709,25.98,67.554,52.283,45.4,0.875,0.046,0.00143
373,2005,2674.369,9.68,25.139,68.299,52.503,42.2,1.022,0.046,0.00133
373,2006,3556.832,8.329,24.386,69.027,52.654,39.2,1.099,0.046,0.00138
373,2007,4412.203,16.7,23.752,69.742,52.828,36.6,1.134,0.046,0.00139
373,2008,4778.125,20.849,23.182,70.49,53.063,34.1,2.1,0.046,0.00146
373,2009,5118.434,1.457,22.672,71.232,53.136,31.8,2.076,0.046,0.0014
373,2010,5300.11,5.727,22.311,71.801,53.285,29.7,1.19,0.046,0.00137
373,2011,5149.207,7.858,22.163,72.094,53.509,27.7,1.303,0.046,0.00139
373,2012,5193.175,1.066,22.281,72.041,53.808,25.9,1.329,0.046,0.0014
373,2013,5425.996,2.416,22.656,71.659,54.182,24.2,1.293,0.046,0.00142
373,2014,5508.603,1.373,23.082,71.202,54.632,22.6,1.248,0.046,0.00143
373,2015,5500.504,4.028,23.453,70.752,55.157,21.1,1.191,0.046,0.00141
373,2016,5272.718,12.443,23.764,70.289,55.757,19.8,1.118,0.046,0.00137
373,2017,5229.253,12.936,23.915,69.945,56.433,18.6,0.981,0.046,0.00136
373,2018,5261.929,2.269,23.762,69.869,57.184,17.5,0.866,0.046,0.00136
373,2019,5346.953,2.611,23.547,69.826,58.131,16.5,0.847,0.046,0.00137
373,2020,5087.5,2.76,23.39,69.727,58.293,15.6,0.684,0.046,0.00141
373,2021,5349.582,6.65,23.145,69.708,58.366,14.7,0.441,0.046,0.00145
373,2022,5599.585,13.852,22.798,69.676,58.438,13.9,0.04,,0.00138
373,2023,5668.61,8.785,22.344,69.645,58.508,13.2,0.12,,
373,2024,5876.033,2.212,21.812,69.633,58.574,12.5,0.48,,
373,2025,5935.533,5.622,21.2,69.631,58.637,,0.432,,
375,1946,,,,,,,,,0.00164
375,1947,,,,,,,,,0.00175
375,1948,,,,,,,,,0.00192
375,1949,,,,,,,,,0.00171
375,1950,,,,,,,,,0.00139
375,1951,,,,,,,,,0.00141
375,1952,,,,,,,,,0.0013
375,1953,,,,,,,,,0.00125
375,1954,,,,,,,,,0.00128
375,1955,,,,,,,,,0.00123
375,1956,,,,,,,,,0.00124
375,1957,,,,,,,,,0.00126
375,1958,,,,,,,,,0.00124
375,1959,,,,,,,,,0.00129
375,1960,11153.779,3.418,30.405,62.292,55.577,21.9,,,0.00128
375,1961,11917.585,1.691,29.78,62.788,56.251,20.6,0.706,,0.00133
375,1962,12189.789,4.384,29.066,63.4,56.843,19.5,0.68,,0.00134
375,1963,12501.539,4.996,28.37,63.965,57.376,18.4,0.707,,0.00123
375,1964,13083.468,10.276,27.726,64.42,57.861,17.5,0.556,,0.00126
375,1965,13731.412,4.941,27.148,64.812,58.306,16.6,0.333,,0.00126
375,1966,14004.646,3.874,26.642,65.135,58.721,15.8,0.375,,0.00122
375,1967,14231.105,5.378,26.155,65.436,59.115,15.1,0.542,,0.00125
375,1968,14493.67,9.192,25.669,65.741,59.497,14.4,0.449,,0.0014
375,1969,15893.31,2.206,25.177,65.982,59.876,13.8,-0.058,,0.00146
375,1970,17145.419,2.74,24.619,66.231,60.262,13.2,-0.379,,0.00154
375,1971,17527.389,6.476,24.008,66.569,60.664,12.6,0.126,,0.0015
375,1972,18771.159,6.662,23.405,66.9,61.091,12,0.595,,0.0016
375,1973,19968.38,10.754,22.868,67.141,61.552,11.4,0.568,,0.00161
375,1974,20507.018,16.936,22.406,67.298,62.052,10.8,0.524,,0.00164
375,1975,20784.688,17.811,22.013,67.376,62.391,10.1,0.444,,0.00166
375,1976,20793.491,14.343,21.666,67.412,62.618,9.4,0.301,,0.00169
375,1977,20785.068,11.793,21.338,67.426,62.779,8.8,0.28,,0.00181
375,1978,21330.599,7.799,20.99,67.49,62.877,8.2,0.287,,0.00179
375,1979,22791.424,7.467,20.63,67.602,62.97,7.6,0.256,,0.00177
375,1980,23945.06,11.595,20.308,67.718,63.091,7.2,0.311,,0.00185
375,1981,24150.578,11.306,20.022,67.867,63.182,6.8,0.427,,0.00177
375,1982,24756.939,9.585,19.773,67.994,63.242,6.5,0.56,,0.00175
375,1983,25373.68,8.366,19.589,68.061,63.294,6.3,0.596,,0.00176
375,1984,26052.787,7.068,19.479,68.126,63.36,6.2,0.534,,0.00174
375,1985,26862.799,5.196,19.41,68.105,63.472,6.1,0.417,,0.00174
375,1986,27513.389,2.934,19.348,67.972,63.59,6,0.325,,0.00175
375,1987,28412.45,4.113,19.307,67.83,63.7,6,0.284,,0.00182
375,1988,29811.951,5.086,19.336,67.621,63.796,5.9,0.291,,0.00182
375,1989,31214.675,6.593,19.36,67.417,63.837,5.8,0.361,,0.0019
375,1990,31291.522,6.15,19.317,67.298,63.877,5.6,0.443,,0.0019
375,1991,29290.977,4.31,19.245,67.214,63.97,5.3,0.546,,0.00206
375,1992,28162.351,2.919,19.177,67.136,64.095,5.1,0.562,,0.00217
375,1993,27807.861,2.191,19.135,67.033,64.252,4.8,0.484,,0.00217
375,1994,28785.92,1.089,19.092,66.896,64.489,4.5,0.431,,0.0022
375,1995,29890.524,0.791,19.03,66.754,64.806,4.3,0.382,,0.00215
375,1996,30883.835,0.629,18.931,66.67,65.21,4.1,0.328,,0.00224
375,1997,32762.118,1.193,18.774,66.676,65.679,3.9,0.297,,0.00218
375,1998,34457.456,1.399,18.555,66.782,66.179,3.7,0.265,,0.00228
375,1999,35886.495,1.162,18.335,66.895,66.672,3.6,0.232,,0.00218
375,2000,37872.602,3.042,18.154,66.93,67.123,3.5,0.208,,0.00209
375,2001,38784.131,2.578,18.003,66.921,67.498,3.4,0.228,,0.00205
375,2002,39343.07,1.571,17.869,66.885,67.795,3.3,0.242,,0.00209
375,2003,40038.984,0.877,17.717,66.827,68.043,3.2,0.238,,0.00216
375,2004,41521.963,0.187,17.546,66.732,68.277,3.1,0.29,,0.00207
375,2005,42529.351,0.624,17.36,66.704,68.514,3,0.342,,0.00198
375,2006,44069.396,1.567,17.167,66.6,68.759,2.9,0.384,,0.00198
375,2007,46213.69,2.511,16.978,66.536,69.02,2.8,0.425,,0.00186
375,2008,46359.873,4.066,16.805,66.566,69.294,2.7,0.466,,0.00186
375,2009,42412.513,-0.0,16.666,66.455,69.546,2.6,0.478,,0.00172
375,2010,43556.539,1.184,16.557,66.183,69.786,2.4,0.457,,0.00168
375,2011,44391.454,3.417,16.487,65.692,70.058,2.3,0.464,,0.00165
375,2012,43507.935,2.808,16.443,65.108,70.366,2.2,0.476,,0.00155
375,2013,42883.638,1.478,16.422,64.504,70.674,2.1,0.461,,0.00153
375,2014,42502.488,1.041,16.402,63.932,70.988,2.1,0.414,,0.00152
375,2015,42560.346,-0.208,16.357,63.434,71.305,2,0.329,,0.00146
375,2016,43529.676,0.357,16.288,63.028,71.616,2,0.287,,0.00153
375,2017,44862.22,0.754,16.199,62.655,71.956,1.9,0.235,,0.00144
375,2018,45337.241,1.084,16.069,62.315,72.342,1.9,0.133,,0.00144
375,2019,45898.571,1.024,15.876,62.062,72.743,1.9,0.11,,0.00135
375,2020,44690.98,0.291,15.66,61.849,73.085,1.9,0.144,,0.00134
375,2021,45792.045,2.195,15.454,61.671,73.371,1.9,0.207,,0.00149
375,2022,46016.149,7.124,15.221,61.55,73.697,1.9,0.272,,0.00138
375,2023,45196.481,6.251,14.935,61.487,74.006,1.9,0.499,,
375,2024,45075.168,1.566,14.633,61.47,74.264,1.9,0.643,,
375,2025,44941.234,0.338,14.33,61.468,74.525,,0.471,,
380,1946,,,,,,,,,0.00592
380,1947,,,,,,,,,0.00586
380,1948,,,,,,,,,0.00598
380,1949,,,,,,,,,0.00595
380,1950,,,,,,,,,0.00495
380,1951,,,,,,,,,0.00465
380,1952,,,,,,,,,0.00465
380,1953,,,,,,,,,0.0045
380,1954,,,,,,,,,0.00472
380,1955,,,,,,,,,0.0044
380,1956,,,,,,,,,0.00448
380,1957,,,,,,,,,0.00392
380,1958,,,,,,,,,0.00396
380,1959,,,,,,,,,0.00399
380,1960,16812.358,4.142,22.429,65.821,72.468,16.3,,,0.0039
380,1961,17684.014,2.158,21.956,66.101,73.351,16,0.471,,0.00439
380,1962,18335.777,4.766,21.541,66.327,74.288,15.6,0.552,,0.00427
380,1963,19204.148,2.872,21.213,66.465,75.251,15,0.564,,0.0042
380,1964,20361.402,3.388,21.017,66.482,76.206,14.4,0.747,,0.00425
380,1965,20941.347,5.013,20.944,66.388,77.114,13.7,0.942,,0.00432
380,1966,21176.726,6.405,20.942,66.208,78.007,13.1,0.952,,0.00413
380,1967,21722.106,4.289,20.963,65.967,78.937,12.6,0.767,,0.00407
380,1968,22386.302,1.943,20.938,65.769,79.843,12.2,0.562,,0.00437
380,1969,23343.028,2.692,20.891,65.631,80.643,11.7,0.703,,0.00438
380,1970,24623.249,7.016,20.844,65.486,81.242,11.3,0.933,,0.00436
380,1971,24685.407,7.396,20.799,65.282,81.654,10.9,0.688,,0.00437
380,1972,25175.887,6.007,20.777,65.011,81.989,10.4,0.296,,0.00426
380,1973,26129.784,6.718,20.747,64.729,82.271,9.8,0.172,,0.00423
380,1974,26887.335,9.912,20.715,64.45,82.498,9.3,0.29,,0.00417
380,1975,27464.405,9.78,20.693,64.196,82.665,8.8,0.397,,0.00429
380,1976,27654.249,10.249,20.629,64.018,82.79,8.3,0.364,,0.00409
380,1977,27116.339,11.442,20.496,63.905,82.899,8,0.355,,0.00378
380,1978,27511.081,9.995,20.271,63.874,82.991,7.7,0.291,,0.00375
380,1979,28505.234,7.21,19.949,63.959,83.057,7.4,0.218,,0.00383
380,1980,28931.026,13.706,19.594,64.116,83.088,7.2,0.203,,0.00374
380,1981,29027.782,12.104,19.238,64.298,83.093,6.9,0.12,,0.00329
380,1982,29373.438,8.589,18.872,64.476,83.094,6.8,0.057,,0.00336
380,1983,29918.173,8.873,18.551,64.611,83.095,6.6,0.045,,0.0034
380,1984,31155.249,8.044,18.324,64.677,83.097,6.5,0.091,,0.0033
380,1985,31775.791,7.373,18.162,64.602,83.099,6.4,0.165,,0.0035
380,1986,32555.179,4.236,18.016,64.475,83.112,6.3,0.233,,0.00349
380,1987,33534.943,4.189,17.888,64.429,83.159,6.3,0.334,,0.00358
380,1988,34235.407,5.825,17.832,64.404,83.232,6.2,0.46,,0.00344
380,1989,34910.595,6.443,17.838,64.372,83.318,6.1,0.667,,0.00348
380,1990,34903.348,10.367,17.936,64.285,83.404,5.9,0.773,,0.00361
380,1991,34268.974,9.445,18.135,64.127,83.495,5.6,0.682,,0.00389
380,1992,33673.849,2.374,18.362,63.955,83.608,5.2,0.587,,0.00407
380,1993,32787.281,4.728,18.591,63.804,83.727,4.8,0.581,,0.0039
380,1994,33862.422,2.158,18.782,63.706,83.831,4.4,0.711,,0.00393
380,1995,35064.414,2.455,18.853,63.687,83.9,4,0.525,,0.004
380,1996,35605.454,0.533,18.816,63.734,83.937,3.8,0.159,,0.00398
380,1997,36675.751,0.658,18.743,63.821,83.962,3.6,0.057,,0.0038
380,1998,38211.723,-0.267,18.659,63.945,83.984,3.5,0.056,,0.00386
380,1999,39786.027,0.462,18.561,64.11,84.008,3.4,0.078,,0.00364
380,2000,41561.775,0.899,18.431,64.304,84.04,3.4,0.161,,0.00394
380,2001,42014.402,2.406,18.273,64.511,84.083,3.3,0.268,,0.00413
380,2002,42831.758,2.158,18.108,64.716,84.134,3.3,0.325,,0.00322
380,2003,43475.366,1.926,17.921,64.914,84.195,3.2,0.372,,0.00304
380,2004,45114.67,0.374,17.693,65.094,84.267,3.1,0.393,,0.00295
380,2005,46189.683,0.453,17.411,65.312,84.35,3,0.4,,0.00289
380,2006,48078.352,1.36,17.127,65.545,84.455,2.8,0.562,,0.00276
380,2007,49262.153,2.212,16.896,65.668,84.591,2.7,0.742,,0.00271
380,2008,48428.659,3.437,16.726,65.628,84.752,2.6,0.779,,0.00253
380,2009,45974.391,-0.494,16.625,65.436,84.934,2.6,0.852,,0.00201
380,2010,48205.549,1.158,16.604,65.118,85.133,2.5,0.853,,0.00217
380,2011,49356.591,2.961,16.664,64.7,85.36,2.5,0.755,,0.00219
380,2012,48789.791,0.888,16.787,64.235,85.625,2.4,0.74,,0.00212
380,2013,48928.499,-0.044,16.967,63.758,85.925,2.4,0.847,,0.00212
380,2014,49557.618,-0.18,17.162,63.317,86.256,2.4,0.992,,0.00208
380,2015,51188.165,-0.047,17.344,62.958,86.616,2.3,1.057,,0.00198
380,2016,51626.324,0.984,17.525,62.701,87,2.3,1.256,,0.0022
380,2017,51894.375,1.794,17.676,62.522,87.237,2.3,1.347,,0.00216
380,2018,52203.087,1.954,17.761,62.377,87.474,2.2,1.162,,0.0021
380,2019,53024.41,1.784,17.777,62.273,87.709,2.2,1.014,,0.00202
380,2020,51624.581,0.497,17.736,62.204,87.942,2.1,0.723,,0.00193
380,2021,53997.134,2.163,17.65,62.153,88.174,2.1,0.601,,0.00203
380,2022,54304.188,8.369,17.489,62.169,88.404,2,0.681,,0.00191
380,2023,53937.797,8.549,17.25,62.214,88.631,2,0.473,,
380,2024,54316.262,2.836,16.986,62.267,88.856,2,0.313,,
380,2025,55014.381,0.68,16.706,62.381,89.078,,0.254,,
385,1946,,,,,,,,,0.00165
385,1947,,,,,,,,,0.00176
385,1948,,,,,,,,,0.00158
385,1949,,,,,,,,,0.00161
385,1950,,,,,,,,,0.00121
385,1951,,,,,,,,,0.0012
385,1952,,,,,,,,,0.00116
385,1953,,,,,,,,,0.00118
385,1954,,,,,,,,,0.00121
385,1955,,,,,,,,,0.00113
385,1956,,,,,,,,,0.0012
385,1957,,,,,,,,,0.00122
385,1958,,,,,,,,,0.00123
385,1959,,,,,,,,,0.00123
385,1960,19184.91,0.36,25.925,63.046,48.702,18.4,,,0.00121
385,1961,20227.129,2.155,25.601,63.162,49.043,18,0.794,,0.00126
385,1962,20629.9,5.274,25.25,63.321,50.057,17.5,0.803,,0.00128
385,1963,21249.47,2.472,24.995,63.4,51.63,17.1,0.756,,0.00128
385,1964,22146.069,5.867,24.842,63.38,53.613,16.6,0.755,,0.00129
385,1965,23136.079,4.187,24.753,63.275,55.855,16,0.777,,0.00134
385,1966,23821.185,3.251,24.702,63.112,58.204,15.4,0.798,,0.0013
385,1967,25100.601,4.579,24.654,62.954,60.509,14.8,0.837,,0.00129
385,1968,25452.983,3.448,24.59,62.84,62.621,14.2,0.841,,0.00152
385,1969,26383.708,2.963,24.549,62.731,64.387,13.6,0.815,,0.00147
385,1970,26701.724,10.637,24.487,62.651,65.625,13.1,0.727,,0.00149
385,1971,28030.399,6.224,24.385,62.609,66.43,12.6,0.701,,0.00151
385,1972,29286.741,7.258,24.282,62.571,67.115,12.1,0.765,,0.00151
385,1973,30388.488,7.419,24.158,62.542,67.748,11.5,0.7,,0.00156
385,1974,31397.839,9.412,23.99,62.524,68.328,11,0.62,,0.00153
385,1975,32770.046,11.689,23.793,62.518,68.854,10.4,0.552,,0.00158
385,1976,34524.645,9.161,23.55,62.556,69.326,9.8,0.469,,0.0016
385,1977,35806.415,9.104,23.252,62.625,69.742,9.3,0.423,,0.00155
385,1978,37045.293,8.162,22.926,62.723,70.101,8.8,0.382,,0.0016
385,1979,38525.789,4.51,22.564,62.875,70.404,8.4,0.341,,0.00159
385,1980,40140.625,10.879,22.167,63.075,70.648,8.1,0.321,,0.00159
385,1981,40672.484,13.643,21.751,63.31,70.839,8,0.344,,0.00157
385,1982,40621.622,11.341,21.328,63.535,70.987,8,0.367,,0.00158
385,1983,42082.924,8.465,20.886,63.763,71.104,8.1,0.331,,0.00161
385,1984,44513.899,6.218,20.422,64.06,71.2,8.2,0.282,,0.00162
385,1985,46848.856,5.715,20.006,64.272,71.285,8.3,0.299,,0.00155
385,1986,48571.579,7.176,19.635,64.411,71.368,8.3,0.357,,0.00165
385,1987,49188.039,8.717,19.295,64.604,71.459,8.2,0.468,,0.00161
385,1988,48762.693,6.676,19.062,64.74,71.569,8,0.538,,0.00167
385,1989,49061.776,4.546,18.951,64.767,71.706,7.5,0.413,,0.00182
385,1990,49851.033,4.131,18.94,64.747,71.877,7,0.344,,0.00179
385,1991,51032.351,3.438,19.002,64.705,72.159,6.4,0.477,,0.00177
385,1992,52547.091,2.328,19.115,64.644,72.65,5.9,0.577,,0.00192
385,1993,53735.995,2.288,19.252,64.612,73.203,5.4,0.595,,0.00183
385,1994,56123.458,1.376,19.373,64.6,73.65,4.9,0.569,,0.00177
385,1995,58151.542,2.46,19.483,64.582,73.92,4.6,0.519,,0.00182
385,1996,60732.755,1.263,19.601,64.563,74.2,4.4,0.507,,0.00186
385,1997,63480.184,2.567,19.711,64.567,74.702,4.2,0.542,,0.00177
385,1998,64823.479,2.252,19.806,64.629,75.331,4.1,0.595,,0.00184
385,1999,65786.3,2.366,19.915,64.724,75.84,4,0.685,,0.0018
385,2000,67611.341,3.086,20.009,64.83,76.134,3.9,0.649,,0.00165
385,2001,68725.404,3.004,20.036,64.959,76.396,3.8,0.506,,0.00167
385,2002,69352.043,1.287,20.015,65.119,76.796,3.7,0.539,,0.00187
385,2003,69702.361,2.488,19.945,65.293,77.26,3.6,0.587,,0.00185
385,2004,72292.121,0.454,19.816,65.463,77.568,3.4,0.591,,0.00181
385,2005,73933.745,1.532,19.642,65.65,77.826,3.3,0.681,,0.00183
385,2006,75428.882,2.329,19.448,65.878,78.088,3.2,0.805,,0.00178
385,2007,77205.755,0.713,19.254,66.108,78.407,3,1.035,,0.00173
385,2008,76876.871,3.754,19.081,66.26,78.754,2.9,1.246,,0.00162
385,2009,74688.753,2.197,18.949,66.271,79.057,2.8,1.261,,0.00167
385,2010,74505.431,2.419,18.811,66.208,79.245,2.7,1.246,,0.00159
385,2011,74563.835,1.285,18.628,66.127,79.312,2.6,1.297,,0.00168
385,2012,75669.061,0.697,18.442,66.031,79.491,2.5,1.313,,0.00168
385,2013,75711.241,2.12,18.289,65.932,79.972,2.4,1.209,,0.00172
385,2014,76430.737,2.042,18.134,65.838,80.612,2.3,1.128,,0.00165
385,2015,77220.952,2.171,17.981,65.744,81.238,2.2,0.995,,0.00152
385,2016,77532.275,3.55,17.873,65.61,81.68,2.1,0.881,,0.00157
385,2017,78961.776,1.875,17.782,65.437,81.97,2.1,0.808,,0.00157
385,2018,79313.289,2.765,17.639,65.276,82.245,2,0.66,,0.00157
385,2019,79937.51,2.168,17.438,65.168,82.494,2,0.675,,0.00148
385,2020,78387.044,1.287,17.211,65.061,82.703,2,0.589,,0.00143
385,2021,81199.339,3.484,16.988,64.937,82.861,1.9,0.535,,0.00149
385,2022,83756.738,5.764,16.786,64.884,82.956,2,0.898,,0.00136
385,2023,83100.794,5.518,16.507,64.959,83.072,2,1.138,,
385,2024,83487.133,3.145,16.189,65.026,83.329,2,0.95,,
385,2025,83812.756,3.056,15.924,64.996,83.571,,0.69,,
390,1946,,,,,,,,,0.0021
390,1947,,,,,,,,,0.00211
390,1948,,,,,,,,,0.00206
390,1949,,,,,,,,,0.00208
390,1950,,,,,,,,,0.00173
390,1951,,,,,,,,,0.00183
390,1952,,,,,,,,,0.00171
390,1953,,,,,,,,,0.00167
390,1954,,,,,,,,,0.00167
390,1955,,,,,,,,,0.00157
390,1956,,,,,,,,,0.00158
390,1957,,,,,,,,,0.00158
390,1958,,,,,,,,,0.00151
390,1959,,,,,,,,,0.00148
390,1960,17520.747,1.255,25.208,64.202,73.961,21.4,,,0.00148
390,1961,18508.696,3.452,24.696,64.527,74.515,20.9,0.698,,0.00158
390,1962,19405.896,7.378,24.247,64.809,75.086,20.3,0.778,,0.00167
390,1963,19376.28,6.105,23.954,64.947,75.672,19.6,0.788,,0.00167
390,1964,21003.911,3.093,23.825,64.925,76.267,18.8,0.799,,0.0017
390,1965,21790.231,5.45,23.787,64.823,76.865,17.9,0.779,,0.00172
390,1966,22208.429,7.065,23.822,64.656,77.463,17,0.803,,0.00173
390,1967,23330.995,8.208,23.833,64.493,78.053,16,0.788,,0.00174
390,1968,24546.654,8.005,23.716,64.414,78.633,15.3,0.609,,0.00169
390,1969,26071.04,3.488,23.528,64.394,79.195,14.6,0.553,,0.00169
390,1970,26356.127,6.515,23.293,64.435,79.733,14,0.751,,0.00164
390,1971,27005.365,5.87,23.112,64.413,80.257,13.2,0.695,,0.00165
390,1972,27871.044,6.562,23.011,64.307,80.782,12.4,0.572,,0.00159
390,1973,29010.519,9.303,22.881,64.229,81.297,11.6,0.604,,0.00157
390,1974,28597.322,15.275,22.734,64.135,81.785,10.9,0.466,,0.00155
390,1975,28112.971,9.606,22.596,64.014,82.229,10.2,0.288,,0.00157
390,1976,29723.091,9.01,22.411,63.972,82.612,9.6,0.251,,0.0015
390,1977,30218.96,10.922,22.132,64.025,82.951,9.2,0.311,,0.00154
390,1978,30853.372,10.214,21.769,64.162,83.265,8.8,0.311,,0.00161
390,1979,32025.191,9.611,21.34,64.404,83.542,8.4,0.246,,0.00157
390,1980,31745.917,12.305,20.85,64.742,83.77,8.2,0.122,,0.00152
390,1981,31519.636,11.767,20.259,65.198,83.948,8,-0.028,,0.00138
390,1982,32770.487,10.121,19.663,65.652,84.113,7.9,-0.073,,0.00134
390,1983,33663.586,6.908,19.178,65.993,84.272,7.8,-0.069,,0.00131
390,1984,35142.767,6.291,18.781,66.273,84.42,7.9,-0.052,,0.00126
390,1985,36587.445,4.679,18.438,66.471,84.552,7.9,0.041,,0.00128
390,1986,38268.068,3.678,18.094,66.643,84.664,8,0.134,,0.00135
390,1987,38396.567,4.02,17.741,66.879,84.75,8,0.127,,0.00131
390,1988,38482.666,4.535,17.453,67.075,84.807,7.9,0.049,,0.00137
390,1989,38727.718,4.773,17.24,67.206,84.83,7.7,0.06,,0.00141
390,1990,39306.794,2.642,17.06,67.353,84.836,7.3,0.162,,0.00151
390,1991,39776.596,2.395,16.962,67.457,84.854,6.9,0.26,,0.00134
390,1992,40447.233,2.096,16.992,67.466,84.883,6.4,0.331,,0.00166
390,1993,40280.894,1.258,17.074,67.464,84.92,6,0.333,,0.00165
390,1994,42270.652,1.992,17.192,67.442,84.96,5.7,0.338,,0.00163
390,1995,43328.529,2.084,17.394,67.374,85.001,5.4,0.521,,0.00168
390,1996,44331.62,2.126,17.638,67.27,85.039,5.1,0.566,,0.00176
390,1997,45546.59,2.182,17.872,67.136,85.071,5,0.416,,0.00164
390,1998,46437.192,1.846,18.097,66.989,85.092,4.8,0.363,,0.00161
390,1999,47657.173,2.498,18.309,66.837,85.1,4.7,0.331,,0.00152
390,2000,49266.988,2.903,18.5,66.682,85.1,4.7,0.334,,0.0014
390,2001,49557.151,2.338,18.658,66.538,85.188,4.6,0.358,,0.00138
390,2002,49624.597,2.424,18.771,66.412,85.3,4.5,0.319,,0.00136
390,2003,49708.091,2.075,18.835,66.295,85.42,4.4,0.272,,0.00133
390,2004,50956.305,1.154,18.833,66.204,85.713,4.2,0.258,,0.00128
390,2005,52015.184,1.818,18.765,66.142,86.006,4.1,0.275,,0.00124
390,2006,53823.159,1.924,18.667,66.085,86.25,3.9,0.329,,0.0013
390,2007,54113.977,1.693,18.53,66.014,86.425,3.8,0.443,,0.00124
390,2008,53572.535,3.416,18.366,65.898,86.583,3.7,0.588,,0.00129
390,2009,50635.912,1.305,18.19,65.708,86.762,3.6,0.535,,0.00124
390,2010,51209.449,2.311,17.992,65.45,86.865,3.5,0.444,,0.00121
390,2011,51667.531,2.759,17.785,65.139,87.157,3.5,0.412,,0.00109
390,2012,51470.69,2.398,17.561,64.835,87.234,3.5,0.376,,0.00107
390,2013,51970.391,0.789,17.329,64.617,87.544,3.5,0.417,,0.00106
390,2014,52368.363,0.564,17.11,64.475,87.682,3.5,0.507,,0.00107
390,2015,53094.013,0.452,16.916,64.38,87.725,3.5,0.706,,0.00094
390,2016,54300.204,0.25,16.775,64.283,87.7,3.5,0.78,,0.00095
390,2017,55601.015,1.147,16.67,64.148,88.016,3.4,0.643,,0.00095
390,2018,56355.073,0.814,16.552,64.008,88.106,3.4,0.496,,0.00098
390,2019,57114.623,0.758,16.429,63.857,88.21,3.3,0.358,,0.00093
390,2020,55934.556,0.421,16.306,63.693,88.239,3.3,0.292,,0.00095
390,2021,59312.816,1.853,16.174,63.578,88.262,3.3,0.433,,0.00098
390,2022,59108.745,7.697,16.036,63.563,88.388,3.3,0.788,,0.0009
390,2023,59026.984,3.305,15.867,63.533,88.553,3.4,0.741,,
390,2024,60772.862,1.372,15.696,63.438,88.696,3.5,0.504,,
390,2025,62217.608,1.894,15.562,63.319,88.846,,0.537,,
395,1946,,,,,,,,,2e-05
395,1947,,,,,,,,,1e-05
395,1948,,,,,,,,,1e-05
395,1949,,,,,,,,,1e-05
395,1950,,,,,,,,,1e-05
395,1951,,,,,,,,,1e-05
395,1952,,,,,,,,,1e-05
395,1953,,,,,,,,,1e-05
395,1954,,,,,,,,,1e-05
395,1955,,,,,,,,,1e-05
395,1956,,,,,,,,,1e-05
395,1957,,,,,,,,,1e-05
395,1958,,,,,,,,,1e-05
395,1959,,,,,,,,,1e-05
395,1960,14221.145,1.988,34.886,57.058,80.352,17.3,,,1e-05
395,1961,13936.351,4.712,34.962,56.881,80.983,17,1.949,,1e-05
395,1962,14817.936,11.016,34.947,56.816,81.537,16.7,1.853,,1e-05
395,1963,16053.101,12.928,34.858,56.835,82.025,16.3,1.78,,1e-05
395,1964,17328.637,19.245,34.721,56.91,82.651,15.9,1.778,,1e-05
395,1965,18273.618,7.317,34.511,57.049,83.188,15.5,1.733,,1e-05
395,1966,19538.979,10.687,34.272,57.246,83.539,14.9,1.693,,1e-05
395,1967,18983.95,3.32,34.03,57.478,83.898,14.4,1.613,,1e-05
395,1968,17696.461,15.097,33.648,57.801,84.399,13.9,1.368,,1e-05
395,1969,17951.748,21.744,33.154,58.175,84.754,13.4,0.929,,1e-05
395,1970,19189.745,13.372,32.631,58.567,85.041,12.9,0.524,,1e-05
395,1971,21521.337,6.732,32.091,59.002,85.325,12.4,0.809,,1e-05
395,1972,22518.734,9.811,31.598,59.436,85.746,11.9,1.464,,1e-05
395,1973,23691.129,21.355,31.174,59.82,86.197,11.4,1.509,,1e-05
395,1974,24706.484,42.516,30.671,60.253,86.497,10.9,1.353,,1e-05
395,1975,24550.136,49.361,30.063,60.773,86.86,10.4,1.279,,1e-05
395,1976,25756.173,31.948,29.514,61.186,87.18,9.9,0.993,,1e-05
395,1977,27820.578,30.317,28.966,61.561,87.436,9.3,0.744,,1e-05
395,1978,29265.143,43.75,28.371,61.989,87.67,8.8,0.781,,1e-05
395,1979,30388.792,44.444,27.883,62.341,87.878,8.3,0.978,,3e-05
395,1980,31797.029,58.528,27.512,62.621,88.087,7.8,1.059,,3e-05
395,1981,32777.183,51.793,27.157,62.937,88.343,7.4,1.141,,3e-05
395,1982,33038.825,50.243,26.857,63.209,88.608,7,1.337,,3e-05
395,1983,31902.889,83.95,26.664,63.355,88.886,6.7,1.324,,3e-05
395,1984,32868.731,30.852,26.462,63.498,89.122,6.4,1.064,,3e-05
395,1985,33684.675,31.995,26.203,63.654,89.33,6.2,0.788,,3e-05
395,1986,35535.601,22.128,25.911,63.78,89.555,5.9,0.733,,3e-05
395,1987,38152.148,18.298,25.552,64.015,89.828,5.7,1.096,,3e-05
395,1988,37525.557,25.726,25.225,64.311,90.122,5.5,1.566,,3e-05
395,1989,37159.495,20.758,25.049,64.432,90.397,5.4,1.238,,3e-05
